index,nodeid,testname,iodepth,device,count,mean_mean,mean_min,stdev_mean,stdev_max,disk_type,disk_name,disk_model,units
4465,c220g2-011312,randread,1,/dev/sdb,73,935.944328767,932.161,39.0925082753,52.6142,HDD,/dev/sdb,HUC101212CSS600,KB/s
4466,c220g2-011312,randread,1,/dev/sdc,73,30508.3328767,23525.9,647.78566632,2828.73,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4467,c220g2-011312,randread,4096,/dev/sda4,73,2629.73794521,2585.3,140.346201766,186.133,HDD,/dev/sda,HUC101212CSS600,KB/s
4487,c220g2-011312,write,4096,/dev/sdc,73,455202.726027,438436.0,25637.559766,32121.3,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4468,c220g2-011312,randread,4096,/dev/sdb,73,2981.99424658,2936.09,136.557857693,147.726,HDD,/dev/sdb,HUC101212CSS600,KB/s
4485,c220g2-011312,write,4096,/dev/sda4,73,180229.452055,177570.0,15518.767843,18617.7,HDD,/dev/sda,HUC101212CSS600,KB/s
4484,c220g2-011312,write,1,/dev/sdc,73,79432.0246575,70618.7,1006.32293098,1966.75,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4482,c220g2-011312,write,1,/dev/sda4,73,86722.4863014,54610.7,3594.24523259,8222.71,HDD,/dev/sda,HUC101212CSS600,KB/s
4471,c220g2-011312,randwrite,1,/dev/sdb,73,2495.52479452,2320.81,104.770035341,256.288,HDD,/dev/sdb,HUC101212CSS600,KB/s
4481,c220g2-011312,read,4096,/dev/sdc,73,493857.767123,479210.0,3724.43681156,11094.1,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4480,c220g2-011312,read,4096,/dev/sdb,73,178607.041096,174306.0,6392.80038672,7895.87,HDD,/dev/sdb,HUC101212CSS600,KB/s
4479,c220g2-011312,read,4096,/dev/sda4,73,179360.068493,177509.0,9440.22208927,13245.7,HDD,/dev/sda,HUC101212CSS600,KB/s
4478,c220g2-011312,read,1,/dev/sdc,73,86770.0589041,37800.7,2075.6511833,6199.85,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4469,c220g2-011312,randread,4096,/dev/sdc,73,305368.328767,302240.0,4321.96319626,4462.39,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4476,c220g2-011312,read,1,/dev/sda4,73,108023.189041,94057.4,3061.90704068,5481.92,HDD,/dev/sda,HUC101212CSS600,KB/s
4475,c220g2-011312,randwrite,4096,/dev/sdc,73,232560.60274,221098.0,4517.30061807,5360.63,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4474,c220g2-011312,randwrite,4096,/dev/sdb,73,2714.49054795,2698.88,130.699206495,158.31,HDD,/dev/sdb,HUC101212CSS600,KB/s
4473,c220g2-011312,randwrite,4096,/dev/sda4,73,2571.21219178,2547.09,143.339916368,262.743,HDD,/dev/sda,HUC101212CSS600,KB/s
4472,c220g2-011312,randwrite,1,/dev/sdc,73,80220.790411,65406.2,1989.93258748,10781.1,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
4477,c220g2-011312,read,1,/dev/sdb,73,108704.660274,94462.3,3083.84698893,8032.87,HDD,/dev/sdb,HUC101212CSS600,KB/s
4486,c220g2-011312,write,4096,/dev/sdb,73,176134.589041,173741.0,8768.78177074,10490.3,HDD,/dev/sdb,HUC101212CSS600,KB/s
9066,ms0406,randwrite,1,/dev/sda2,72,2011.45486111,2006.14,12.6043503609,20.7738,SSD,/dev/sda,XR0120GEBLT,KB/s
9067,ms0406,randwrite,4096,/dev/sda2,72,2024.75555556,2019.33,59.8557700576,66.8607,SSD,/dev/sda,XR0120GEBLT,KB/s
9071,ms0406,write,4096,/dev/sda2,72,122239.930556,118597.0,2184.51888956,13567.6,SSD,/dev/sda,XR0120GEBLT,KB/s
9070,ms0406,write,1,/dev/sda2,72,2012.07097222,1973.92,13.476548801,42.2317,SSD,/dev/sda,XR0120GEBLT,KB/s
9069,ms0406,read,4096,/dev/sda2,72,172256.458333,161898.0,2015.26323518,3530.28,SSD,/dev/sda,XR0120GEBLT,KB/s
9064,ms0406,randread,1,/dev/sda2,72,73862.4152778,73451.8,36748.2737909,37007.1,SSD,/dev/sda,XR0120GEBLT,KB/s
9065,ms0406,randread,4096,/dev/sda2,72,97950.4916667,97584.7,63101.8751507,63312.3,SSD,/dev/sda,XR0120GEBLT,KB/s
9068,ms0406,read,1,/dev/sda2,72,74618.3652778,70600.6,4416.36756616,16715.1,SSD,/dev/sda,XR0120GEBLT,KB/s
5533,clnode027,randwrite,1,/dev/sdb,68,1704.79779412,1625.27,102.607492036,112.088,HDD,/dev/sdb,ST91000640NS,KB/s
5543,clnode027,write,4096,/dev/sdb,68,105335.0,104684.0,5805.24963388,6551.55,HDD,/dev/sdb,ST91000640NS,KB/s
5535,clnode027,randwrite,4096,/dev/sdb,68,1828.59176471,1740.96,116.016912967,125.617,HDD,/dev/sdb,ST91000640NS,KB/s
5534,clnode027,randwrite,4096,/dev/sda4,68,1597.14132353,1428.74,118.073227274,153.903,HDD,/dev/sda,ST91000640NS,KB/s
5531,clnode027,randread,4096,/dev/sdb,68,1831.61558824,1682.05,172.464270268,180.848,HDD,/dev/sdb,ST91000640NS,KB/s
5536,clnode027,read,1,/dev/sda4,68,58410.7338235,57592.1,1626.42671089,2128.58,HDD,/dev/sda,ST91000640NS,KB/s
5537,clnode027,read,1,/dev/sdb,68,59010.8544118,57496.4,1658.69065995,3532.89,HDD,/dev/sdb,ST91000640NS,KB/s
5538,clnode027,read,4096,/dev/sda4,68,111945.735294,111436.0,5302.75887224,5981.23,HDD,/dev/sda,ST91000640NS,KB/s
5539,clnode027,read,4096,/dev/sdb,68,111609.176471,111207.0,4443.11523304,5061.66,HDD,/dev/sdb,ST91000640NS,KB/s
5540,clnode027,write,1,/dev/sda4,68,55703.6058824,52872.3,1472.2796644,1869.05,HDD,/dev/sda,ST91000640NS,KB/s
5541,clnode027,write,1,/dev/sdb,68,53749.0573529,53086.0,1478.39374642,1995.86,HDD,/dev/sdb,ST91000640NS,KB/s
5532,clnode027,randwrite,1,/dev/sda4,68,1584.50382353,1398.16,98.4396075548,122.127,HDD,/dev/sda,ST91000640NS,KB/s
5542,clnode027,write,4096,/dev/sda4,68,104701.941176,103916.0,8856.36359594,11000.3,HDD,/dev/sda,ST91000640NS,KB/s
5530,clnode027,randread,4096,/dev/sda4,68,1853.69367647,1628.66,173.182697357,189.057,HDD,/dev/sda,ST91000640NS,KB/s
5528,clnode027,randread,1,/dev/sda4,68,657.404455882,643.911,31.7638500167,34.2772,HDD,/dev/sda,ST91000640NS,KB/s
5529,clnode027,randread,1,/dev/sdb,68,642.124647059,529.735,34.0354266221,41.7363,HDD,/dev/sdb,ST91000640NS,KB/s
8656,ms0245,randread,1,/dev/sda2,67,74146.3985075,73487.6,36705.8551008,37181.6,SSD,/dev/sda,XR0120GEBLT,KB/s
8663,ms0245,write,4096,/dev/sda2,67,120716.820896,119972.0,1776.98151562,3131.75,SSD,/dev/sda,XR0120GEBLT,KB/s
8662,ms0245,write,1,/dev/sda2,67,1983.03925373,1964.88,14.2252534065,34.1666,SSD,/dev/sda,XR0120GEBLT,KB/s
8661,ms0245,read,4096,/dev/sda2,67,192021.432836,183384.0,2012.73298164,3588.64,SSD,/dev/sda,XR0120GEBLT,KB/s
8659,ms0245,randwrite,4096,/dev/sda2,67,1994.46865672,1981.71,57.9099793352,65.3333,SSD,/dev/sda,XR0120GEBLT,KB/s
8658,ms0245,randwrite,1,/dev/sda2,67,1981.42701493,1969.4,13.2680584275,23.1783,SSD,/dev/sda,XR0120GEBLT,KB/s
8657,ms0245,randread,4096,/dev/sda2,67,98495.7597015,98172.6,63159.5139865,63372.7,SSD,/dev/sda,XR0120GEBLT,KB/s
8660,ms0245,read,1,/dev/sda2,67,75153.638806,71139.6,2142.86914516,16826.7,SSD,/dev/sda,XR0120GEBLT,KB/s
8552,ms0232,randread,1,/dev/sda2,66,74114.0333333,73367.5,36728.9018853,37071.6,SSD,/dev/sda,XR0120GEBLT,KB/s
9736,ms0745,randread,1,/dev/sda2,66,74274.669697,73799.4,36672.7498081,37028.8,SSD,/dev/sda,XR0120GEBLT,KB/s
8553,ms0232,randread,4096,/dev/sda2,66,98301.2166667,97936.4,63072.0347922,63410.8,SSD,/dev/sda,XR0120GEBLT,KB/s
8554,ms0232,randwrite,1,/dev/sda2,66,1990.06757576,1982.84,12.0278380295,22.6739,SSD,/dev/sda,XR0120GEBLT,KB/s
8555,ms0232,randwrite,4096,/dev/sda2,66,2003.07924242,1997.18,57.8420963401,63.9187,SSD,/dev/sda,XR0120GEBLT,KB/s
8556,ms0232,read,1,/dev/sda2,66,74955.519697,70837.4,3621.00790113,16820.0,SSD,/dev/sda,XR0120GEBLT,KB/s
8557,ms0232,read,4096,/dev/sda2,66,189952.666667,173527.0,2163.30590353,3817.9,SSD,/dev/sda,XR0120GEBLT,KB/s
8558,ms0232,write,1,/dev/sda2,66,1992.12015152,1984.41,11.4355459359,13.4683,SSD,/dev/sda,XR0120GEBLT,KB/s
8559,ms0232,write,4096,/dev/sda2,66,121094.318182,120433.0,1952.13432379,2943.96,SSD,/dev/sda,XR0120GEBLT,KB/s
9737,ms0745,randread,4096,/dev/sda2,66,98699.9106061,98345.8,63076.4664045,63365.3,SSD,/dev/sda,XR0120GEBLT,KB/s
9738,ms0745,randwrite,1,/dev/sda2,66,1965.4719697,1957.2,11.9493574167,20.3592,SSD,/dev/sda,XR0120GEBLT,KB/s
9739,ms0745,randwrite,4096,/dev/sda2,66,1978.14621212,1969.58,56.8970601774,62.6269,SSD,/dev/sda,XR0120GEBLT,KB/s
9740,ms0745,read,1,/dev/sda2,66,75299.6272727,71180.8,2147.35902622,16743.4,SSD,/dev/sda,XR0120GEBLT,KB/s
9741,ms0745,read,4096,/dev/sda2,66,185640.257576,176299.0,2269.85123578,3780.68,SSD,/dev/sda,XR0120GEBLT,KB/s
9742,ms0745,write,1,/dev/sda2,66,1966.60651515,1959.74,12.1945594574,17.0691,SSD,/dev/sda,XR0120GEBLT,KB/s
9743,ms0745,write,4096,/dev/sda2,66,119741.106061,119031.0,1792.65723193,2790.14,SSD,/dev/sda,XR0120GEBLT,KB/s
5592,clnode031,randread,1,/dev/sda4,65,655.854246154,638.216,32.2485915649,34.4204,HDD,/dev/sda,ST91000640NS,KB/s
6145,clnode065,read,1,/dev/sdb,65,58994.2615385,55487.0,1581.87526334,1991.24,HDD,/dev/sdb,ST91000640NS,KB/s
6139,clnode065,randread,4096,/dev/sdb,65,1915.56707692,1736.68,169.301786018,179.44,HDD,/dev/sdb,ST91000640NS,KB/s
6140,clnode065,randwrite,1,/dev/sda4,65,1692.06676923,1472.97,109.029039544,148.738,HDD,/dev/sda,ST91000640NS,KB/s
6141,clnode065,randwrite,1,/dev/sdb,65,1724.69015385,1622.43,100.359434215,108.956,HDD,/dev/sdb,ST91000640NS,KB/s
6142,clnode065,randwrite,4096,/dev/sda4,65,1772.65384615,1502.61,127.929629002,141.675,HDD,/dev/sda,ST91000640NS,KB/s
6143,clnode065,randwrite,4096,/dev/sdb,65,1834.22861538,1734.82,115.03470566,119.882,HDD,/dev/sdb,ST91000640NS,KB/s
6144,clnode065,read,1,/dev/sda4,65,59190.7015385,56015.8,1685.21087945,2228.54,HDD,/dev/sda,ST91000640NS,KB/s
6147,clnode065,read,4096,/dev/sdb,65,112379.630769,112175.0,6214.98074626,6517.16,HDD,/dev/sdb,ST91000640NS,KB/s
6137,clnode065,randread,1,/dev/sdb,65,656.134753846,567.171,32.2609853464,41.4378,HDD,/dev/sdb,ST91000640NS,KB/s
6148,clnode065,write,1,/dev/sda4,65,55392.2353846,53008.6,1485.6737638,1960.21,HDD,/dev/sda,ST91000640NS,KB/s
6149,clnode065,write,1,/dev/sdb,65,53877.3938462,51085.9,1531.55018729,2025.81,HDD,/dev/sdb,ST91000640NS,KB/s
6150,clnode065,write,4096,/dev/sda4,65,104096.569231,103461.0,9407.82572252,10957.5,HDD,/dev/sda,ST91000640NS,KB/s
6151,clnode065,write,4096,/dev/sdb,65,106051.323077,105328.0,6883.64745531,7517.18,HDD,/dev/sdb,ST91000640NS,KB/s
5607,clnode031,write,4096,/dev/sdb,65,106364.861538,105371.0,5981.79926918,6854.9,HDD,/dev/sdb,ST91000640NS,KB/s
5593,clnode031,randread,1,/dev/sdb,65,652.287323077,591.527,33.1116522224,40.6926,HDD,/dev/sdb,ST91000640NS,KB/s
6138,clnode065,randread,4096,/dev/sda4,65,1785.80953846,1679.69,168.675161348,180.23,HDD,/dev/sda,ST91000640NS,KB/s
6146,clnode065,read,4096,/dev/sda4,65,110850.938462,110315.0,6884.33811809,7424.72,HDD,/dev/sda,ST91000640NS,KB/s
6136,clnode065,randread,1,/dev/sda4,65,642.593476923,606.461,33.9661495441,39.589,HDD,/dev/sda,ST91000640NS,KB/s
5600,clnode031,read,1,/dev/sda4,65,58791.3123077,57394.9,1674.19766998,2211.61,HDD,/dev/sda,ST91000640NS,KB/s
5594,clnode031,randread,4096,/dev/sda4,65,1882.12323077,1813.16,165.051703112,178.202,HDD,/dev/sda,ST91000640NS,KB/s
5606,clnode031,write,4096,/dev/sda4,65,103915.815385,103142.0,8474.06976143,9941.6,HDD,/dev/sda,ST91000640NS,KB/s
5595,clnode031,randread,4096,/dev/sdb,65,1890.64615385,1788.99,171.005260695,177.638,HDD,/dev/sdb,ST91000640NS,KB/s
5596,clnode031,randwrite,1,/dev/sda4,65,1754.44507692,1713.81,108.856021353,215.656,HDD,/dev/sda,ST91000640NS,KB/s
5598,clnode031,randwrite,4096,/dev/sda4,65,1828.606,1789.65,132.649256617,187.34,HDD,/dev/sda,ST91000640NS,KB/s
5599,clnode031,randwrite,4096,/dev/sdb,65,1829.02384615,1722.36,112.495889183,120.27,HDD,/dev/sdb,ST91000640NS,KB/s
5597,clnode031,randwrite,1,/dev/sdb,65,1723.65169231,1627.99,106.488563061,115.096,HDD,/dev/sdb,ST91000640NS,KB/s
5601,clnode031,read,1,/dev/sdb,65,58958.9061538,57862.3,1646.42843939,2236.39,HDD,/dev/sdb,ST91000640NS,KB/s
5602,clnode031,read,4096,/dev/sda4,65,110821.153846,110060.0,5120.64212171,5777.25,HDD,/dev/sda,ST91000640NS,KB/s
5603,clnode031,read,4096,/dev/sdb,65,113058.415385,112582.0,4432.21772005,5281.7,HDD,/dev/sdb,ST91000640NS,KB/s
5604,clnode031,write,1,/dev/sda4,65,55826.2076923,53015.1,1450.42650728,2165.51,HDD,/dev/sda,ST91000640NS,KB/s
5605,clnode031,write,1,/dev/sdb,65,54178.0076923,52934.9,1462.05561982,1913.3,HDD,/dev/sdb,ST91000640NS,KB/s
9453,ms0709,read,4096,/dev/sda2,63,193096.428571,189393.0,1980.65288462,2409.9,SSD,/dev/sda,XR0120GEBLT,KB/s
9449,ms0709,randread,4096,/dev/sda2,63,98815.4269841,91438.9,63026.532568,65666.4,SSD,/dev/sda,XR0120GEBLT,KB/s
9450,ms0709,randwrite,1,/dev/sda2,63,1945.26936508,1923.23,22.5240946727,149.618,SSD,/dev/sda,XR0120GEBLT,KB/s
9451,ms0709,randwrite,4096,/dev/sda2,63,1957.66206349,1951.78,56.8619137645,62.9369,SSD,/dev/sda,XR0120GEBLT,KB/s
9452,ms0709,read,1,/dev/sda2,63,75550.8095238,71229.4,2232.96736648,17057.3,SSD,/dev/sda,XR0120GEBLT,KB/s
9455,ms0709,write,4096,/dev/sda2,63,118796.730159,117261.0,2222.47250001,12259.2,SSD,/dev/sda,XR0120GEBLT,KB/s
9448,ms0709,randread,1,/dev/sda2,63,74533.1412698,73927.5,36605.5150102,37023.8,SSD,/dev/sda,XR0120GEBLT,KB/s
9454,ms0709,write,1,/dev/sda2,63,1946.76111111,1943.0,15.900696437,82.0791,SSD,/dev/sda,XR0120GEBLT,KB/s
8545,ms0231,randread,4096,/dev/sda2,62,98558.333871,98326.6,63010.157859,63274.5,SSD,/dev/sda,XR0120GEBLT,KB/s
8546,ms0231,randwrite,1,/dev/sda2,62,1973.39451613,1968.86,16.2062498165,24.3146,SSD,/dev/sda,XR0120GEBLT,KB/s
8544,ms0231,randread,1,/dev/sda2,62,74216.8612903,73787.4,36635.7519467,37064.1,SSD,/dev/sda,XR0120GEBLT,KB/s
5661,clnode035,randwrite,1,/dev/sdb,62,1592.66,1521.35,110.720609513,118.496,HDD,/dev/sdb,ST91000640NS,KB/s
5664,clnode035,read,1,/dev/sda4,62,50348.4935484,45163.3,16582.9441658,20245.4,HDD,/dev/sda,ST91000640NS,KB/s
5663,clnode035,randwrite,4096,/dev/sdb,62,1727.53580645,1600.46,116.267683273,125.056,HDD,/dev/sdb,ST91000640NS,KB/s
5662,clnode035,randwrite,4096,/dev/sda4,62,1857.42677419,1529.02,131.819580538,162.84,HDD,/dev/sda,ST91000640NS,KB/s
5660,clnode035,randwrite,1,/dev/sda4,62,1769.91193548,1506.69,108.414801358,121.738,HDD,/dev/sda,ST91000640NS,KB/s
5659,clnode035,randread,4096,/dev/sdb,62,1735.77354839,1679.09,173.372675693,183.335,HDD,/dev/sdb,ST91000640NS,KB/s
8548,ms0231,read,1,/dev/sda2,62,75173.7354839,71090.2,3079.65184935,16938.8,SSD,/dev/sda,XR0120GEBLT,KB/s
5658,clnode035,randread,4096,/dev/sda4,62,2022.58451613,1900.12,169.816217599,181.062,HDD,/dev/sda,ST91000640NS,KB/s
8547,ms0231,randwrite,4096,/dev/sda2,62,1986.63725806,1980.77,58.0594752163,64.7885,SSD,/dev/sda,XR0120GEBLT,KB/s
9099,ms0410,randwrite,4096,/dev/sda2,62,2002.90741935,1998.18,57.4783053931,63.3515,SSD,/dev/sda,XR0120GEBLT,KB/s
8549,ms0231,read,4096,/dev/sda2,62,191856.564516,176065.0,2034.22083495,3629.94,SSD,/dev/sda,XR0120GEBLT,KB/s
9103,ms0410,write,4096,/dev/sda2,62,120379.564516,118251.0,5072.54184097,14490.3,SSD,/dev/sda,XR0120GEBLT,KB/s
5657,clnode035,randread,1,/dev/sdb,62,613.969693548,558.382,36.9750235313,41.5339,HDD,/dev/sdb,ST91000640NS,KB/s
9096,ms0410,randread,1,/dev/sda2,62,74029.6193548,73562.5,36727.8227668,36991.3,SSD,/dev/sda,XR0120GEBLT,KB/s
9097,ms0410,randread,4096,/dev/sda2,62,98248.7790323,97544.6,63070.9901946,63510.9,SSD,/dev/sda,XR0120GEBLT,KB/s
9098,ms0410,randwrite,1,/dev/sda2,62,1990.11983871,1985.41,13.7430984203,21.2796,SSD,/dev/sda,XR0120GEBLT,KB/s
9100,ms0410,read,1,/dev/sda2,62,75012.3774194,70897.1,2196.26152197,16630.1,SSD,/dev/sda,XR0120GEBLT,KB/s
9101,ms0410,read,4096,/dev/sda2,62,178025.33871,169581.0,2138.79870755,3812.84,SSD,/dev/sda,XR0120GEBLT,KB/s
9102,ms0410,write,1,/dev/sda2,62,1991.39193548,1987.86,13.9515746526,36.5876,SSD,/dev/sda,XR0120GEBLT,KB/s
5671,clnode035,write,4096,/dev/sdb,62,104047.854839,103224.0,6473.77227644,7991.87,HDD,/dev/sdb,ST91000640NS,KB/s
8550,ms0231,write,1,/dev/sda2,62,1976.68693548,1972.16,18.4172152016,76.5242,SSD,/dev/sda,XR0120GEBLT,KB/s
5670,clnode035,write,4096,/dev/sda4,62,106560.354839,105746.0,8266.89883656,10132.9,HDD,/dev/sda,ST91000640NS,KB/s
5669,clnode035,write,1,/dev/sdb,62,53616.6354839,51983.4,1516.02671667,1862.12,HDD,/dev/sdb,ST91000640NS,KB/s
5668,clnode035,write,1,/dev/sda4,62,55627.983871,52883.4,1545.28859394,2017.86,HDD,/dev/sda,ST91000640NS,KB/s
5667,clnode035,read,4096,/dev/sdb,62,111165.790323,109957.0,5605.31230847,6462.27,HDD,/dev/sdb,ST91000640NS,KB/s
5666,clnode035,read,4096,/dev/sda4,62,113211.709677,112599.0,4043.48690517,4691.27,HDD,/dev/sda,ST91000640NS,KB/s
5665,clnode035,read,1,/dev/sdb,62,58849.2048387,57563.4,1590.631569,2202.77,HDD,/dev/sdb,ST91000640NS,KB/s
8551,ms0231,write,4096,/dev/sda2,62,119786.758065,117921.0,4136.01116169,13576.0,SSD,/dev/sda,XR0120GEBLT,KB/s
5656,clnode035,randread,1,/dev/sda4,62,670.010774194,660.068,32.3303878232,33.6802,HDD,/dev/sda,ST91000640NS,KB/s
5864,clnode048,randread,1,/dev/sda4,61,670.112196721,664.6,32.003614732,33.1602,HDD,/dev/sda,ST91000640NS,KB/s
5873,clnode048,read,1,/dev/sdb,61,60223.3081967,57867.4,1610.42456305,2141.92,HDD,/dev/sdb,ST91000640NS,KB/s
5879,clnode048,write,4096,/dev/sdb,61,105501.918033,104883.0,6430.505045,7255.35,HDD,/dev/sdb,ST91000640NS,KB/s
5865,clnode048,randread,1,/dev/sdb,61,670.651803279,661.127,31.476606218,32.638,HDD,/dev/sdb,ST91000640NS,KB/s
5866,clnode048,randread,4096,/dev/sda4,61,2046.24278689,1974.91,166.05358198,174.292,HDD,/dev/sda,ST91000640NS,KB/s
5872,clnode048,read,1,/dev/sda4,61,60440.8508197,57729.6,1593.4829697,2138.61,HDD,/dev/sda,ST91000640NS,KB/s
5868,clnode048,randwrite,1,/dev/sda4,61,1747.91491803,1726.38,122.665123465,137.651,HDD,/dev/sda,ST91000640NS,KB/s
5869,clnode048,randwrite,1,/dev/sdb,61,1851.30639344,1825.32,99.4090003174,106.572,HDD,/dev/sdb,ST91000640NS,KB/s
5870,clnode048,randwrite,4096,/dev/sda4,61,1880.05180328,1767.67,138.247638945,192.674,HDD,/dev/sda,ST91000640NS,KB/s
5871,clnode048,randwrite,4096,/dev/sdb,61,1961.82606557,1937.97,112.517182519,116.581,HDD,/dev/sdb,ST91000640NS,KB/s
5867,clnode048,randread,4096,/dev/sdb,61,2016.3104918,1919.63,166.137750894,172.697,HDD,/dev/sdb,ST91000640NS,KB/s
5878,clnode048,write,4096,/dev/sda4,61,104237.819672,103443.0,8218.42823234,10389.3,HDD,/dev/sda,ST91000640NS,KB/s
5877,clnode048,write,1,/dev/sdb,61,55120.4622951,51684.8,1396.75538549,1823.85,HDD,/dev/sdb,ST91000640NS,KB/s
5874,clnode048,read,4096,/dev/sda4,61,111153.852459,110611.0,4300.68756654,5183.57,HDD,/dev/sda,ST91000640NS,KB/s
5875,clnode048,read,4096,/dev/sdb,61,111560.213115,111213.0,5428.65685318,5915.8,HDD,/dev/sdb,ST91000640NS,KB/s
5876,clnode048,write,1,/dev/sda4,61,57160.6836066,53029.2,1412.46336587,1787.89,HDD,/dev/sda,ST91000640NS,KB/s
5681,clnode036,read,1,/dev/sdb,60,58929.7433333,57566.9,1653.31237721,2226.09,HDD,/dev/sdb,ST91000640NS,KB/s
5680,clnode036,read,1,/dev/sda4,60,58903.1666667,57600.4,1689.96084846,2306.17,HDD,/dev/sda,ST91000640NS,KB/s
5679,clnode036,randwrite,4096,/dev/sdb,60,1911.742,1796.87,115.993766286,121.935,HDD,/dev/sdb,ST91000640NS,KB/s
8411,ms0214,randwrite,4096,/dev/sda2,60,1933.63916667,1921.19,56.5577030861,61.5245,SSD,/dev/sda,XR0120GEBLT,KB/s
5683,clnode036,read,4096,/dev/sdb,60,111509.6,111080.0,3789.64296938,4394.66,HDD,/dev/sdb,ST91000640NS,KB/s
5678,clnode036,randwrite,4096,/dev/sda4,60,1497.42666667,1378.54,108.918798803,127.715,HDD,/dev/sda,ST91000640NS,KB/s
5677,clnode036,randwrite,1,/dev/sdb,60,1792.25333333,1687.07,102.784213864,112.967,HDD,/dev/sdb,ST91000640NS,KB/s
5676,clnode036,randwrite,1,/dev/sda4,60,1453.40266667,1330.23,94.4583393908,109.956,HDD,/dev/sda,ST91000640NS,KB/s
5675,clnode036,randread,4096,/dev/sdb,60,1862.92683333,1760.64,176.994516664,185.71,HDD,/dev/sdb,ST91000640NS,KB/s
5674,clnode036,randread,4096,/dev/sda4,60,1536.6665,1318.3,159.770732691,179.876,HDD,/dev/sda,ST91000640NS,KB/s
5673,clnode036,randread,1,/dev/sdb,60,654.481433333,621.507,31.8338116234,37.897,HDD,/dev/sdb,ST91000640NS,KB/s
5682,clnode036,read,4096,/dev/sda4,60,109878.766667,109406.0,5922.24289848,6458.03,HDD,/dev/sda,ST91000640NS,KB/s
5686,clnode036,write,4096,/dev/sda4,60,102771.033333,102139.0,9149.51338033,10504.7,HDD,/dev/sda,ST91000640NS,KB/s
5684,clnode036,write,1,/dev/sda4,60,55488.4066667,52944.2,1530.17906414,1947.26,HDD,/dev/sda,ST91000640NS,KB/s
5685,clnode036,write,1,/dev/sdb,60,53778.455,52759.3,1455.5370549,1776.77,HDD,/dev/sdb,ST91000640NS,KB/s
8412,ms0214,read,1,/dev/sda2,60,75773.2383333,71273.0,2321.89989162,17361.5,SSD,/dev/sda,XR0120GEBLT,KB/s
5687,clnode036,write,4096,/dev/sdb,60,103892.15,103150.0,5695.4219958,6491.73,HDD,/dev/sdb,ST91000640NS,KB/s
8408,ms0214,randread,1,/dev/sda2,60,74835.6583333,74284.9,36594.1426332,36933.7,SSD,/dev/sda,XR0120GEBLT,KB/s
8409,ms0214,randread,4096,/dev/sda2,60,99399.3633333,92100.2,63058.9474351,65388.6,SSD,/dev/sda,XR0120GEBLT,KB/s
8410,ms0214,randwrite,1,/dev/sda2,60,1921.681,1897.78,23.2126595164,149.034,SSD,/dev/sda,XR0120GEBLT,KB/s
8415,ms0214,write,4096,/dev/sda2,60,117047.183333,114840.0,2417.82953302,12516.1,SSD,/dev/sda,XR0120GEBLT,KB/s
8414,ms0214,write,1,/dev/sda2,60,1923.0685,1913.7,13.7609541572,33.6605,SSD,/dev/sda,XR0120GEBLT,KB/s
8413,ms0214,read,4096,/dev/sda2,60,195288.283333,180135.0,2247.88018324,3901.2,SSD,/dev/sda,XR0120GEBLT,KB/s
5672,clnode036,randread,1,/dev/sda4,60,568.192166667,498.568,41.4768441794,47.2165,HDD,/dev/sda,ST91000640NS,KB/s
8386,ms0211,randwrite,1,/dev/sda2,56,1982.17089286,1975.4,13.0433286522,20.5853,SSD,/dev/sda,XR0120GEBLT,KB/s
8385,ms0211,randread,4096,/dev/sda2,56,98490.1767857,98112.9,63131.0306636,63518.3,SSD,/dev/sda,XR0120GEBLT,KB/s
8444,ms0218,read,1,/dev/sda2,56,75424.1267857,70994.1,2363.18249826,17104.8,SSD,/dev/sda,XR0120GEBLT,KB/s
8441,ms0218,randread,4096,/dev/sda2,56,98756.7214286,91199.1,62999.3370281,63349.6,SSD,/dev/sda,XR0120GEBLT,KB/s
8384,ms0211,randread,1,/dev/sda2,56,74177.4553571,73652.0,36652.1995478,37059.9,SSD,/dev/sda,XR0120GEBLT,KB/s
8447,ms0218,write,4096,/dev/sda2,56,119854.625,119171.0,1825.31639108,2672.27,SSD,/dev/sda,XR0120GEBLT,KB/s
8446,ms0218,write,1,/dev/sda2,56,1963.06160714,1959.45,12.9221530912,18.3224,SSD,/dev/sda,XR0120GEBLT,KB/s
8445,ms0218,read,4096,/dev/sda2,56,191857.125,178521.0,2758.22584405,4004.52,SSD,/dev/sda,XR0120GEBLT,KB/s
8443,ms0218,randwrite,4096,/dev/sda2,56,1973.95785714,1967.21,57.3960142823,64.6962,SSD,/dev/sda,XR0120GEBLT,KB/s
8442,ms0218,randwrite,1,/dev/sda2,56,1961.29928571,1953.22,13.8592033668,21.5854,SSD,/dev/sda,XR0120GEBLT,KB/s
8440,ms0218,randread,1,/dev/sda2,56,74470.2660714,74025.1,36615.8487319,36969.7,SSD,/dev/sda,XR0120GEBLT,KB/s
